timestamp,open,high,low,close,volume
2025-04-02 14:00:00,1871.27,1881.56,1857.57,1875.75,22804.5906
2025-04-02 15:00:00,1875.74,1919.0,1874.19,1901.21,141904.9216
2025-04-02 16:00:00,1901.21,1910.54,1895.06,1902.93,26994.0102
2025-04-02 17:00:00,1902.94,1914.09,1882.22,1892.68,37434.016
2025-04-02 18:00:00,1892.68,1904.68,1888.45,1898.12,12316.7193
2025-04-02 19:00:00,1898.12,1916.1,1893.34,1911.45,15126.1433
2025-04-02 20:00:00,1911.45,1957.0,1866.05,1881.25,146724.3196
2025-04-02 21:00:00,1881.16,1884.62,1855.0,1867.12,31178.6126
2025-04-02 22:00:00,1867.13,1867.32,1789.05,1798.05,74776.5008
2025-04-02 23:00:00,1798.05,1802.9,1781.53,1795.22,37413.3334
2025-04-03 00:00:00,1795.21,1827.89,1788.97,1820.46,32129.8016
2025-04-03 01:00:00,1820.47,1834.88,1814.37,1826.28,23380.4535
2025-04-03 02:00:00,1826.29,1832.64,1818.18,1830.25,18314.3661
2025-04-03 03:00:00,1830.26,1830.7,1819.56,1824.46,12485.0504
2025-04-03 04:00:00,1824.47,1845.26,1822.78,1835.38,18107.286
2025-04-03 05:00:00,1835.38,1840.4,1821.14,1821.7,11840.911
2025-04-03 06:00:00,1821.71,1827.77,1814.1,1817.28,14196.301
2025-04-03 07:00:00,1817.28,1822.18,1807.13,1815.31,19028.9802
2025-04-03 08:00:00,1815.31,1824.18,1814.85,1821.63,12626.098
2025-04-03 09:00:00,1821.64,1823.27,1809.37,1811.34,12989.7389
2025-04-03 10:00:00,1811.34,1817.61,1790.05,1793.42,25888.9555
2025-04-03 11:00:00,1793.42,1802.83,1787.23,1795.13,16495.6626
2025-04-03 12:00:00,1795.13,1800.52,1750.0,1759.65,73634.1049
2025-04-03 13:00:00,1759.65,1791.84,1756.09,1784.18,46131.3292
2025-04-03 14:00:00,1784.18,1785.02,1751.39,1757.97,38496.6553
2025-04-03 15:00:00,1757.92,1782.66,1755.22,1782.27,25432.2992
2025-04-03 16:00:00,1782.26,1791.04,1770.94,1773.41,17518.8861
2025-04-03 17:00:00,1773.42,1782.72,1767.23,1776.45,12753.8889
2025-04-03 18:00:00,1776.44,1799.15,1770.18,1788.48,16682.619
2025-04-03 19:00:00,1788.48,1795.04,1782.53,1787.12,14843.4096
2025-04-03 20:00:00,1787.11,1803.31,1779.78,1799.01,12038.907
2025-04-03 21:00:00,1799.01,1818.61,1796.2,1812.46,13475.2462
2025-04-03 22:00:00,1812.47,1816.34,1805.66,1811.07,8849.6934
2025-04-03 23:00:00,1811.07,1821.84,1803.26,1817.23,10734.3744
2025-04-04 00:00:00,1817.23,1823.12,1808.76,1810.42,12278.7431
2025-04-04 01:00:00,1810.43,1818.17,1771.11,1782.4,34542.9125
2025-04-04 02:00:00,1782.4,1803.32,1782.4,1788.88,14196.3878
2025-04-04 03:00:00,1788.88,1796.75,1782.55,1792.91,10515.7632
2025-04-04 04:00:00,1792.91,1793.94,1784.17,1788.09,7670.5617
2025-04-04 05:00:00,1788.09,1806.61,1784.41,1806.08,9120.6891
2025-04-04 06:00:00,1806.07,1808.59,1799.41,1800.15,9747.472
2025-04-04 07:00:00,1800.15,1821.82,1800.0,1817.93,17811.5407
2025-04-04 08:00:00,1817.94,1835.68,1814.82,1828.29,25530.443
2025-04-04 09:00:00,1828.3,1833.19,1822.68,1829.41,11704.8247
2025-04-04 10:00:00,1829.43,1832.23,1780.75,1783.89,45485.993
2025-04-04 11:00:00,1783.88,1788.0,1758.72,1783.88,43370.3284
2025-04-04 12:00:00,1783.88,1800.73,1769.45,1788.76,52281.6608
2025-04-04 13:00:00,1788.77,1808.98,1772.11,1802.06,43204.5216
2025-04-04 14:00:00,1802.06,1805.48,1775.67,1790.13,35624.6083
2025-04-04 15:00:00,1790.13,1821.0,1787.28,1795.24,59171.1362
2025-04-04 16:00:00,1795.24,1805.4,1783.25,1797.57,31964.8878
2025-04-04 17:00:00,1797.57,1828.9,1788.0,1821.35,35573.0452
2025-04-04 18:00:00,1821.34,1823.27,1804.76,1806.47,15351.8715
2025-04-04 19:00:00,1806.46,1815.78,1802.16,1810.21,16894.3278
2025-04-04 20:00:00,1810.21,1822.99,1807.52,1818.94,14972.0714
2025-04-04 21:00:00,1818.93,1827.99,1812.82,1818.2,14130.4212
2025-04-04 22:00:00,1818.18,1826.43,1815.82,1819.24,5753.8435
2025-04-04 23:00:00,1819.24,1820.15,1809.56,1816.87,5836.4157
2025-04-05 00:00:00,1816.88,1825.0,1812.55,1822.85,6985.5404
2025-04-05 01:00:00,1822.86,1827.29,1819.26,1819.49,8257.7673
2025-04-05 02:00:00,1819.5,1821.38,1812.89,1815.6,4967.4994
2025-04-05 03:00:00,1815.61,1816.24,1809.39,1810.01,4749.6708
2025-04-05 04:00:00,1810.01,1815.75,1807.45,1808.5,4544.9387
2025-04-05 05:00:00,1808.5,1815.41,1807.13,1810.01,3059.9706
2025-04-05 06:00:00,1810.01,1813.7,1803.99,1809.56,7296.6856
2025-04-05 07:00:00,1809.55,1814.53,1807.05,1813.22,4620.163
2025-04-05 08:00:00,1813.22,1815.23,1810.0,1813.83,4476.4924
2025-04-05 09:00:00,1813.82,1822.04,1813.82,1820.78,7103.2191
2025-04-05 10:00:00,1820.79,1821.57,1816.33,1818.12,4011.0135
2025-04-05 11:00:00,1818.13,1819.39,1806.56,1807.34,12103.2066
2025-04-05 12:00:00,1807.34,1808.3,1792.63,1797.88,11631.4278
2025-04-05 13:00:00,1797.88,1798.62,1783.24,1787.04,14786.6361
2025-04-05 14:00:00,1787.03,1795.23,1786.39,1790.8,10687.44
2025-04-05 15:00:00,1790.79,1790.8,1777.93,1782.01,20233.6157
2025-04-05 16:00:00,1782.01,1788.41,1780.23,1784.6,9400.3796
2025-04-05 17:00:00,1784.6,1790.11,1782.44,1787.46,3547.834
2025-04-05 18:00:00,1787.45,1794.51,1787.08,1793.21,3443.5743
2025-04-05 19:00:00,1793.21,1795.38,1780.0,1782.17,4497.8488
2025-04-05 20:00:00,1782.17,1805.06,1764.39,1790.6,32600.3773
2025-04-05 21:00:00,1790.61,1795.23,1784.76,1790.3,7005.3539
2025-04-05 22:00:00,1790.3,1797.81,1790.3,1797.31,5740.9293
2025-04-05 23:00:00,1797.31,1810.04,1796.8,1806.01,5964.6854
2025-04-06 00:00:00,1806.02,1813.91,1803.06,1810.45,7891.5534
2025-04-06 01:00:00,1810.45,1817.0,1807.29,1810.5,6984.8359
2025-04-06 02:00:00,1810.5,1813.53,1804.3,1804.3,4812.4524
2025-04-06 03:00:00,1804.3,1809.81,1801.78,1809.81,5155.0887
2025-04-06 04:00:00,1809.81,1811.21,1806.06,1809.72,4452.4849
2025-04-06 05:00:00,1809.73,1813.55,1807.0,1811.18,6840.9182
2025-04-06 06:00:00,1811.19,1812.6,1798.54,1798.55,7755.1953
2025-04-06 07:00:00,1798.55,1801.59,1791.49,1797.69,9057.9671
2025-04-06 08:00:00,1797.7,1798.2,1783.0,1795.39,12880.3696
2025-04-06 09:00:00,1795.38,1797.01,1789.49,1791.08,7653.3803
2025-04-06 10:00:00,1791.08,1792.28,1785.1,1790.1,9301.1994
2025-04-06 11:00:00,1790.1,1791.38,1783.75,1789.19,7121.1257
2025-04-06 12:00:00,1789.19,1792.09,1777.04,1777.98,10803.8432
2025-04-06 13:00:00,1777.98,1781.0,1735.0,1748.54,64647.0465
2025-04-06 14:00:00,1748.54,1771.0,1744.85,1770.02,30744.1724
2025-04-06 15:00:00,1770.02,1773.78,1758.61,1759.55,19989.653
2025-04-06 16:00:00,1759.56,1760.06,1717.11,1731.28,33893.8713
