timestamp,open,high,low,close,volume
2025-04-02 14:00:00,1871.27,1881.56,1857.57,1863.95,10487.6308
2025-04-02 14:15:00,1863.94,1873.52,1861.02,1871.81,4522.4575
2025-04-02 14:30:00,1871.81,1876.38,1864.66,1871.79,3923.5915
2025-04-02 14:45:00,1871.79,1878.02,1869.54,1875.75,3870.9108
2025-04-02 15:00:00,1875.74,1895.29,1874.19,1882.01,11664.8649
2025-04-02 15:15:00,1882.0,1893.4,1881.44,1890.58,6701.3773
2025-04-02 15:30:00,1890.58,1917.22,1890.36,1914.57,48525.9014
2025-04-02 15:45:00,1914.57,1919.0,1893.47,1901.21,75012.778
2025-04-02 16:00:00,1901.21,1905.68,1895.06,1902.12,11432.5284
2025-04-02 16:15:00,1902.12,1907.94,1901.65,1907.7,4642.0673
2025-04-02 16:30:00,1907.7,1910.54,1898.19,1902.89,4268.0408
2025-04-02 16:45:00,1902.9,1907.69,1899.43,1902.93,6651.3737
2025-04-02 17:00:00,1902.94,1914.09,1902.1,1911.56,17256.7315
2025-04-02 17:15:00,1911.56,1912.14,1898.01,1898.01,6485.8796
2025-04-02 17:30:00,1898.0,1898.86,1884.5,1888.96,7739.7857
2025-04-02 17:45:00,1888.97,1895.1,1882.22,1892.68,5951.6192
2025-04-02 18:00:00,1892.68,1897.88,1888.45,1892.37,3309.5177
2025-04-02 18:15:00,1892.37,1895.48,1889.07,1889.48,3019.7156
2025-04-02 18:30:00,1889.47,1904.68,1888.98,1901.81,4106.1792
2025-04-02 18:45:00,1901.81,1904.53,1897.94,1898.12,1881.3068
2025-04-02 19:00:00,1898.12,1902.26,1897.9,1899.65,2452.1401
2025-04-02 19:15:00,1899.65,1901.63,1893.34,1900.66,5479.8485
2025-04-02 19:30:00,1900.65,1906.66,1897.63,1906.15,2308.8732
2025-04-02 19:45:00,1906.15,1916.1,1906.0,1911.45,4885.2815
2025-04-02 20:00:00,1911.45,1944.71,1882.27,1933.81,31757.2996
2025-04-02 20:15:00,1933.74,1957.0,1876.21,1898.68,69110.9064
2025-04-02 20:30:00,1898.67,1904.93,1866.05,1871.06,35694.3437
2025-04-02 20:45:00,1871.05,1884.61,1867.86,1881.25,10161.7699
2025-04-02 21:00:00,1881.16,1884.62,1855.0,1860.8,12050.3499
2025-04-02 21:15:00,1860.79,1878.9,1856.96,1863.65,10363.8345
2025-04-02 21:30:00,1863.66,1871.35,1860.64,1870.21,5131.4905
2025-04-02 21:45:00,1870.21,1870.21,1859.6,1867.12,3632.9377
2025-04-02 22:00:00,1867.13,1867.32,1829.91,1837.05,24579.9547
2025-04-02 22:15:00,1837.05,1837.05,1816.74,1824.79,17609.7921
2025-04-02 22:30:00,1824.79,1825.55,1793.44,1795.01,18852.8958
2025-04-02 22:45:00,1795.02,1807.56,1789.05,1798.05,13733.8582
2025-04-02 23:00:00,1798.05,1798.05,1781.53,1795.24,16261.4237
2025-04-02 23:15:00,1795.22,1798.16,1782.38,1797.95,9030.2726
2025-04-02 23:30:00,1797.94,1802.9,1795.2,1802.21,7187.0539
2025-04-02 23:45:00,1802.2,1802.2,1792.53,1795.22,4934.5832
2025-04-03 00:00:00,1795.21,1811.75,1788.97,1807.41,10913.6162
2025-04-03 00:15:00,1807.41,1820.3,1804.18,1811.75,8945.2345
2025-04-03 00:30:00,1811.76,1827.89,1811.34,1820.81,6238.3194
2025-04-03 00:45:00,1820.81,1822.49,1812.13,1820.46,6032.6315
2025-04-03 01:00:00,1820.47,1823.69,1814.37,1821.7,4550.2924
2025-04-03 01:15:00,1821.71,1826.66,1818.8,1825.81,6317.4195
2025-04-03 01:30:00,1825.82,1827.78,1821.31,1826.17,6826.3486
2025-04-03 01:45:00,1826.18,1834.88,1825.67,1826.28,5686.393
2025-04-03 02:00:00,1826.29,1831.53,1823.0,1827.02,7075.5005
2025-04-03 02:15:00,1827.01,1828.11,1818.18,1824.27,3528.531
2025-04-03 02:30:00,1824.28,1828.95,1819.29,1823.32,4251.0566
2025-04-03 02:45:00,1823.33,1832.64,1822.9,1830.25,3459.278
2025-04-03 03:00:00,1830.26,1830.7,1822.26,1823.05,2826.5549
2025-04-03 03:15:00,1823.04,1829.02,1822.79,1826.05,3064.838
2025-04-03 03:30:00,1826.05,1829.03,1819.56,1820.18,3585.6394
2025-04-03 03:45:00,1820.18,1825.67,1820.17,1824.46,3008.0181
2025-04-03 04:00:00,1824.47,1830.48,1822.78,1826.82,2939.6374
2025-04-03 04:15:00,1826.83,1827.82,1824.03,1824.89,2167.5229
2025-04-03 04:30:00,1824.9,1842.62,1823.99,1842.19,8913.7802
2025-04-03 04:45:00,1842.18,1845.26,1834.53,1835.38,4086.3455
2025-04-03 05:00:00,1835.38,1840.4,1835.0,1836.05,2401.3021
2025-04-03 05:15:00,1836.05,1836.23,1831.2,1833.54,2273.6733
2025-04-03 05:30:00,1833.54,1833.75,1826.89,1829.7,3415.6018
2025-04-03 05:45:00,1829.7,1829.7,1821.14,1821.7,3750.3338
2025-04-03 06:00:00,1821.71,1825.6,1820.47,1824.1,3210.047
2025-04-03 06:15:00,1824.1,1827.77,1820.68,1826.54,2934.9337
2025-04-03 06:30:00,1826.54,1827.7,1821.3,1823.49,3267.1267
2025-04-03 06:45:00,1823.48,1826.64,1814.1,1817.28,4784.1936
2025-04-03 07:00:00,1817.28,1822.18,1811.62,1813.08,4596.6976
2025-04-03 07:15:00,1813.07,1821.49,1807.13,1819.95,6588.5278
2025-04-03 07:30:00,1819.96,1820.54,1809.06,1811.91,4670.0932
2025-04-03 07:45:00,1811.91,1817.24,1808.63,1815.31,3173.6616
2025-04-03 08:00:00,1815.31,1823.83,1814.85,1820.42,4366.7774
2025-04-03 08:15:00,1820.42,1822.58,1817.24,1818.01,2666.8399
2025-04-03 08:30:00,1818.01,1824.18,1817.36,1822.32,3382.9938
2025-04-03 08:45:00,1822.33,1823.17,1818.91,1821.63,2209.4869
2025-04-03 09:00:00,1821.64,1823.27,1817.28,1817.97,3783.6335
2025-04-03 09:15:00,1817.97,1820.8,1816.16,1817.18,2502.5247
2025-04-03 09:30:00,1817.19,1821.65,1817.19,1820.69,2153.6703
2025-04-03 09:45:00,1820.69,1820.69,1809.37,1811.34,4549.9104
2025-04-03 10:00:00,1811.34,1817.61,1809.4,1812.42,3314.987
2025-04-03 10:15:00,1812.42,1814.23,1798.81,1800.46,7843.8159
2025-04-03 10:30:00,1800.44,1803.7,1790.05,1799.0,9962.8747
2025-04-03 10:45:00,1798.99,1802.7,1790.93,1793.42,4767.2779
2025-04-03 11:00:00,1793.42,1802.83,1787.23,1801.87,7426.2656
2025-04-03 11:15:00,1801.87,1802.66,1793.11,1796.59,3520.7986
2025-04-03 11:30:00,1796.6,1799.93,1792.49,1798.59,2912.5475
2025-04-03 11:45:00,1798.6,1799.57,1793.12,1795.13,2636.0509
2025-04-03 12:00:00,1795.13,1800.52,1790.89,1798.54,4553.1635
2025-04-03 12:15:00,1798.53,1798.53,1786.26,1788.5,4520.8997
2025-04-03 12:30:00,1788.5,1795.64,1760.89,1767.96,28803.9927
2025-04-03 12:45:00,1767.96,1776.5,1750.0,1759.65,35756.049
2025-04-03 13:00:00,1759.65,1768.18,1756.09,1763.06,9725.878
2025-04-03 13:15:00,1763.07,1773.34,1761.83,1772.61,9214.0378
2025-04-03 13:30:00,1772.61,1791.84,1771.22,1783.82,19517.0551
2025-04-03 13:45:00,1783.81,1789.81,1779.79,1784.18,7674.3583
2025-04-03 14:00:00,1784.18,1785.02,1761.33,1764.92,17588.0864
2025-04-03 14:15:00,1764.95,1780.03,1764.95,1779.04,6660.4996
2025-04-03 14:30:00,1779.04,1780.74,1764.2,1767.36,5296.6557
2025-04-03 14:45:00,1767.37,1767.84,1751.39,1757.97,8951.4136
2025-04-03 15:00:00,1757.92,1769.66,1755.22,1764.83,6871.4739
2025-04-03 15:15:00,1764.83,1778.0,1764.63,1772.25,10498.2761
2025-04-03 15:30:00,1772.25,1780.0,1771.93,1779.61,5029.2525
2025-04-03 15:45:00,1779.6,1782.66,1772.65,1782.27,3033.2967
2025-04-03 16:00:00,1782.26,1791.04,1780.37,1785.65,6322.7734
2025-04-03 16:15:00,1785.66,1789.83,1782.4,1788.2,3412.4008
2025-04-03 16:30:00,1788.21,1790.42,1777.95,1780.8,3662.312
2025-04-03 16:45:00,1780.81,1781.67,1770.94,1773.41,4121.3999
2025-04-03 17:00:00,1773.42,1779.31,1773.01,1775.08,3004.9514
2025-04-03 17:15:00,1775.08,1776.14,1767.23,1771.0,3905.4322
2025-04-03 17:30:00,1771.0,1781.34,1768.39,1780.67,3308.8032
2025-04-03 17:45:00,1780.67,1782.72,1775.02,1776.45,2534.7021
2025-04-03 18:00:00,1776.44,1778.59,1771.0,1771.95,2450.8594
2025-04-03 18:15:00,1771.94,1776.98,1770.18,1774.03,2344.3349
2025-04-03 18:30:00,1774.02,1788.0,1771.43,1786.67,4404.9443
2025-04-03 18:45:00,1786.68,1799.15,1783.45,1788.48,7482.4804
2025-04-03 19:00:00,1788.48,1795.04,1786.66,1791.07,3866.7809
2025-04-03 19:15:00,1791.08,1791.57,1782.85,1783.31,3384.9654
2025-04-03 19:30:00,1783.3,1791.1,1782.53,1791.1,3698.2026
2025-04-03 19:45:00,1791.1,1791.1,1783.8,1787.12,3893.4607
2025-04-03 20:00:00,1787.11,1788.05,1783.21,1787.3,3213.2241
2025-04-03 20:15:00,1787.31,1788.88,1780.56,1781.32,1851.9472
2025-04-03 20:30:00,1781.33,1790.83,1779.78,1790.31,1792.1918
2025-04-03 20:45:00,1790.31,1803.31,1790.31,1799.01,5181.5439
2025-04-03 21:00:00,1799.01,1807.72,1796.2,1800.17,4683.3297
2025-04-03 21:15:00,1800.18,1805.69,1798.16,1801.08,2149.2187
2025-04-03 21:30:00,1801.09,1803.23,1799.24,1800.47,2527.0897
2025-04-03 21:45:00,1800.46,1818.61,1799.58,1812.46,4115.6081
2025-04-03 22:00:00,1812.47,1815.4,1806.5,1809.26,3251.3182
2025-04-03 22:15:00,1809.26,1811.96,1805.66,1808.58,2070.9808
2025-04-03 22:30:00,1808.58,1816.34,1808.58,1811.72,2083.7607
2025-04-03 22:45:00,1811.72,1813.63,1808.91,1811.07,1443.6337
2025-04-03 23:00:00,1811.07,1816.0,1803.26,1806.12,2743.6128
2025-04-03 23:15:00,1806.12,1811.87,1803.3,1811.44,2201.2258
2025-04-03 23:30:00,1811.44,1818.24,1811.44,1814.06,2331.3394
2025-04-03 23:45:00,1814.06,1821.84,1813.8,1817.23,3458.1964
2025-04-04 00:00:00,1817.23,1820.74,1814.33,1816.61,4507.26
2025-04-04 00:15:00,1816.61,1823.12,1815.33,1821.83,2961.0365
2025-04-04 00:30:00,1821.82,1822.85,1815.49,1816.98,2090.1841
2025-04-04 00:45:00,1816.98,1817.34,1808.76,1810.42,2720.2625
2025-04-04 01:00:00,1810.43,1814.58,1808.67,1813.75,2337.4588
2025-04-04 01:15:00,1813.74,1818.17,1812.15,1813.08,2762.581
2025-04-04 01:30:00,1813.07,1813.15,1809.0,1811.3,2507.5289
2025-04-04 01:45:00,1811.31,1812.84,1771.11,1782.4,26935.3438
2025-04-04 02:00:00,1782.4,1800.16,1782.4,1799.01,4869.6135
2025-04-04 02:15:00,1799.01,1803.32,1792.9,1794.12,3148.5453
2025-04-04 02:30:00,1794.13,1796.24,1790.11,1793.73,2405.9906
2025-04-04 02:45:00,1793.74,1798.84,1786.2,1788.88,3772.2384
2025-04-04 03:00:00,1788.88,1790.79,1782.55,1789.2,3298.8731
2025-04-04 03:15:00,1789.2,1796.75,1786.18,1795.46,2041.7856
2025-04-04 03:30:00,1795.49,1796.14,1786.94,1790.21,2718.5938
2025-04-04 03:45:00,1790.2,1793.94,1789.1,1792.91,2456.5107
2025-04-04 04:00:00,1792.91,1793.94,1787.17,1787.77,2011.8728
2025-04-04 04:15:00,1787.77,1791.0,1784.17,1790.19,1809.5911
2025-04-04 04:30:00,1790.2,1792.91,1788.0,1788.1,2097.5388
2025-04-04 04:45:00,1788.1,1790.7,1785.42,1788.09,1751.559
2025-04-04 05:00:00,1788.09,1794.08,1784.41,1792.8,2229.5604
2025-04-04 05:15:00,1792.8,1800.17,1792.59,1798.46,1879.8407
2025-04-04 05:30:00,1798.47,1804.1,1797.25,1803.44,2445.0211
2025-04-04 05:45:00,1803.43,1806.61,1800.48,1806.08,2566.2669
2025-04-04 06:00:00,1806.07,1808.59,1803.64,1805.93,2710.451
2025-04-04 06:15:00,1805.93,1807.67,1803.03,1807.5,1889.7787
2025-04-04 06:30:00,1807.51,1807.51,1799.41,1801.56,2606.7024
2025-04-04 06:45:00,1801.56,1803.26,1800.15,1800.15,2540.5399
2025-04-04 07:00:00,1800.15,1817.14,1800.0,1815.68,5632.919
2025-04-04 07:15:00,1815.69,1817.67,1811.2,1814.15,3123.7005
2025-04-04 07:30:00,1814.15,1816.34,1810.71,1814.96,3859.9019
2025-04-04 07:45:00,1814.96,1821.82,1814.96,1817.93,5195.0193
2025-04-04 08:00:00,1817.94,1822.73,1814.82,1821.49,5587.9402
2025-04-04 08:15:00,1821.49,1835.68,1821.32,1827.93,11644.8304
2025-04-04 08:30:00,1827.93,1831.15,1825.41,1828.3,4145.3506
2025-04-04 08:45:00,1828.29,1831.72,1827.6,1828.29,4152.3218
2025-04-04 09:00:00,1828.3,1829.89,1823.22,1826.41,3687.9978
2025-04-04 09:15:00,1826.42,1830.24,1824.22,1825.01,2907.09
2025-04-04 09:30:00,1825.01,1830.77,1822.68,1829.4,2372.2215
2025-04-04 09:45:00,1829.39,1833.19,1827.77,1829.41,2737.5154
2025-04-04 10:00:00,1829.43,1832.23,1810.04,1813.3,9504.9934
2025-04-04 10:15:00,1813.35,1815.36,1791.55,1793.9,16490.2037
2025-04-04 10:30:00,1793.89,1801.42,1788.65,1789.1,10727.9898
2025-04-04 10:45:00,1789.1,1793.59,1780.75,1783.89,8762.8061
2025-04-04 11:00:00,1783.88,1788.0,1777.14,1779.81,7483.9673
2025-04-04 11:15:00,1779.8,1785.6,1764.38,1767.44,11401.4623
2025-04-04 11:30:00,1767.45,1778.47,1758.72,1767.35,14728.6463
2025-04-04 11:45:00,1767.34,1784.8,1767.23,1783.88,9756.2525
2025-04-04 12:00:00,1783.88,1783.88,1776.69,1780.86,6646.2407
2025-04-04 12:15:00,1780.86,1784.63,1773.43,1777.68,7048.6263
2025-04-04 12:30:00,1777.68,1800.73,1769.45,1781.18,29075.4081
2025-04-04 12:45:00,1781.18,1788.77,1776.9,1788.76,9511.3857
2025-04-04 13:00:00,1788.77,1799.88,1783.45,1786.43,8317.6513
2025-04-04 13:15:00,1786.42,1789.02,1779.77,1779.88,6863.0835
2025-04-04 13:30:00,1779.88,1789.05,1772.11,1777.22,12756.3683
