timestamp,open,high,low,close,volume
2025-04-03,0.64,0.6576,0.613,0.6508,114219073.8
2025-04-04,0.6509,0.6717,0.6275,0.6603,126446033.5
2025-04-05,0.6603,0.6675,0.6448,0.6547,43762918.6
2025-04-06,0.6547,0.6553,0.5597,0.5737,166216469.9
2025-04-07,0.5737,0.6055,0.511,0.5864,419069987.9
2025-04-08,0.5863,0.6201,0.5528,0.5583,238977888.4
2025-04-09,0.5583,0.6464,0.5366,0.6315,327515064.6
2025-04-10,0.6315,0.6338,0.5857,0.6094,159599767.0
2025-04-11,0.6094,0.645,0.6059,0.6239,152727364.8
2025-04-12,0.6239,0.6675,0.617,0.6595,115874420.3
2025-04-13,0.6596,0.6687,0.6301,0.6383,104410716.6
2025-04-14,0.6383,0.6575,0.6277,0.6353,117699773.5
2025-04-15,0.6353,0.6486,0.607,0.6091,143898856.8
2025-04-16,0.609,0.6245,0.5946,0.6105,126774167.2
2025-04-17,0.6106,0.6299,0.6088,0.6167,70142773.4
2025-04-18,0.6169,0.632,0.6104,0.6275,55674804.9
2025-04-19,0.6276,0.6349,0.6191,0.6282,42619558.8
2025-04-20,0.6282,0.6348,0.6095,0.6202,50246835.4
2025-04-21,0.6203,0.6507,0.6159,0.6242,113722683.3
2025-04-22,0.6241,0.685,0.6153,0.6794,143341355.5
2025-04-23,0.6794,0.7183,0.6774,0.6977,159614226.0
2025-04-24,0.6978,0.746,0.6701,0.7219,171690319.8
2025-04-25,0.722,0.7331,0.7019,0.7135,150864406.0
2025-04-26,0.7135,0.7344,0.6996,0.707,98567156.4
2025-04-27,0.707,0.7185,0.6907,0.7032,82135355.9
2025-04-28,0.7033,0.729,0.6821,0.7056,148303185.8
2025-04-29,0.7057,0.7181,0.6888,0.6958,144681664.2
2025-04-30,0.6957,0.7037,0.6647,0.6816,97477142.0
2025-05-01,0.6816,0.7146,0.6814,0.705,85930672.3
2025-05-02,0.705,0.7255,0.6888,0.6981,99617178.4
2025-05-03,0.6982,0.7297,0.6917,0.6995,125664048.1
2025-05-04,0.6995,0.7147,0.6718,0.6762,113830422.1
2025-05-05,0.6762,0.692,0.6541,0.6622,115627149.0
2025-05-06,0.6621,0.6807,0.6426,0.6789,81419623.3
2025-05-07,0.6789,0.6892,0.655,0.6715,89497926.6
2025-05-08,0.6716,0.771,0.67,0.7693,238990032.9
2025-05-09,0.7694,0.818,0.7532,0.7774,223733227.0
2025-05-10,0.7773,0.8435,0.7704,0.8406,177651038.9
2025-05-11,0.8406,0.8466,0.7813,0.8053,131407953.5
2025-05-12,0.8054,0.8643,0.7802,0.817,250186987.8
2025-05-13,0.8169,0.8419,0.7716,0.8299,170776720.3
2025-05-14,0.83,0.8337,0.7887,0.7986,137228841.5
2025-05-15,0.7987,0.8102,0.7445,0.7624,181474078.9
2025-05-16,0.7624,0.7859,0.7505,0.7588,89428901.1
2025-05-17,0.7588,0.7814,0.7267,0.7427,127369154.9
2025-05-18,0.7428,0.7767,0.7171,0.7596,137043357.8
2025-05-19,0.7597,0.765,0.71,0.7425,121736745.6
2025-05-20,0.7426,0.7538,0.7224,0.746,94460431.4
2025-05-21,0.7461,0.7839,0.7366,0.7693,152161906.6
2025-05-22,0.7693,0.8108,0.7688,0.8093,136071438.9
2025-05-23,0.8093,0.8414,0.743,0.7471,228323410.0
2025-05-24,0.7472,0.7668,0.7409,0.7467,73357703.7
2025-05-25,0.7467,0.7604,0.7277,0.7598,80670789.5
2025-05-26,0.7598,0.7771,0.751,0.7604,79623463.0
2025-05-27,0.7604,0.7756,0.7434,0.7583,91137197.1
2025-05-28,0.7584,0.7614,0.7324,0.7476,75356290.5
2025-05-29,0.7476,0.7652,0.7194,0.7221,104471174.0
2025-05-30,0.7221,0.7281,0.6821,0.6889,174517183.6
2025-05-31,0.689,0.6952,0.6561,0.6858,111278610.9
2025-06-01,0.6858,0.688,0.6541,0.6855,92156943.0
2025-06-02,0.6854,0.6921,0.6636,0.6896,72942407.9
2025-06-03,0.6897,0.7072,0.6738,0.6837,75512318.6
2025-06-04,0.6837,0.7027,0.662,0.6654,71491826.6
2025-06-05,0.6654,0.6899,0.6186,0.6256,145639972.6
2025-06-06,0.6256,0.6723,0.621,0.6554,99504658.4
2025-06-07,0.6554,0.6708,0.6494,0.6645,52653743.0
2025-06-08,0.6645,0.6796,0.6517,0.6703,73152581.7
2025-06-09,0.6703,0.708,0.6565,0.7049,99192245.2
2025-06-10,0.705,0.7206,0.6859,0.7167,146832550.3
2025-06-11,0.7167,0.7315,0.6909,0.698,113621215.0
2025-06-12,0.6979,0.7003,0.6569,0.6613,99094622.1
2025-06-13,0.6613,0.6614,0.6174,0.642,180308681.7
2025-06-14,0.6421,0.6428,0.6131,0.6247,57750191.8
2025-06-15,0.6247,0.6359,0.6208,0.6334,44666279.5
2025-06-16,0.6333,0.6575,0.6247,0.6303,99602152.2
2025-06-17,0.6302,0.6426,0.5998,0.609,110370304.8
2025-06-18,0.609,0.6217,0.588,0.6039,120946782.8
2025-06-19,0.604,0.6117,0.5898,0.602,69309415.7
2025-06-20,0.6021,0.6071,0.5613,0.5774,140958123.2
